"Consumer confidence index (CCI)"
"Amplitude adjusted, Long-term average = 100"
"Category";"Major five Asia economies";"Australia";"Austria";"Belgium";"Chile";"Colombia";"Costa Rica";"Czechia";"Denmark";"Estonia";"Finland";"France";"Germany";"Greece";"Hungary";"Ireland";"Israel";"Italy";"Japan";"Korea";"Latvia";"Lithuania";"Luxembourg";"Mexico";"Netherlands";"New Zealand";"Poland";"Portugal";"Slovak Rep.";"Slovenia";"Spain";"Sweden";"Switzerland";"Türkiye";"United Kingdom";"United States";"G7";"G20";"Euro area (19 countries)";"European Union (since 2020)";"OECD";"OECD excluding the euro area";"OECD Europe";"Brazil";"China";"India";"Indonesia";"Russia";"South Africa"
"2019-05-01 00:00:00";102,9914;100,0203;101,0162;100,2746;100,1799;98,54382;97,30798;102,7363;101,0101;103,4739;99,98504;100,0779;101,374;100,3225;102,4392;102,1859;102,5269;100,629;99,46485;99,85204;103,2351;103,7769;102,6495;102,724;100,0132;99,44629;102,4718;101,2444;102,6066;103,3487;102,4755;99,64563;99,71284;97,53882;100,1078;101,5301;100,9633;101,9224;101,1644;101,4647;100,8889;100,852;100,6234;100,1516;103,9166;104,3411;101,6158;99,63525;100,9337
"2019-06-01 00:00:00";102,808;99,95831;100,8461;100,0993;99,72649;98,44962;96,90308;102,6984;100,9292;103,4957;99,6411;100,2684;101,1919;100,973;102,4741;102,1603;102,0287;100,538;99,25143;99,61971;103,2755;103,9166;102,4248;102,2022;100,1219;99,42603;102,6965;101,3408;102,6555;103,3886;102,4738;99,63046;99,72514;97,36538;100,1885;101,4412;100,8903;101,7944;101,1271;101,4531;100,7968;100,7082;100,6111;100,1353;103,9238;103,6942;101,5435;99,7995;100,8387
"2019-07-01 00:00:00";102,5049;99,84559;100,7469;99,91234;99,59354;98,28109;96,51972;102,673;100,7757;103,7261;99,40894;100,4505;101,0414;101,9676;102,5472;101,537;102,0016;100,5713;99,04578;99,39957;103,3468;103,8408;102,227;102,1255;100,1564;99,41505;102,7541;101,4517;102,5976;103,308;102,1245;99,68856;99,73242;97,23489;100,2295;101,2216;100,7546;101,5902;101,0956;101,4592;100,6709;100,525;100,5752;100,2422;103,8022;102,8137;101,4235;99,96712;100,459
"2019-08-01 00:00:00";102,1962;99,78146;100,756;99,71516;99,45092;97,97697;96,31767;102,6314;100,8064;103,905;99,24506;100,5505;100,9401;102,9472;102,7123;100,8471;102,1655;100,498;98,85039;99,31632;103,2673;103,6759;101,9788;102,4327;100,1106;99,43167;102,6376;101,4751;102,4581;103,0568;101,7314;99,57999;99,71864;97,19464;100,0426;100,9411;100,5564;101,367;101,0538;101,4382;100,5219;100,3435;100,4891;100,3608;103,6783;101,875;101,2971;100,0997;99,94875
"2019-09-01 00:00:00";102,0509;99,64774;100,7448;99,60131;99,10947;97,8256;96,438;102,6227;100,7811;103,6474;99,12091;100,6498;100,9321;103,5443;102,8145;100,4638;102,3348;100,4715;98,71667;99,5462;103,2496;103,3751;101,6586;102,7477;100,1016;99,5172;102,4672;101,5217;102,4319;102,7857;101,3288;99,44163;99,67812;97,20279;99,99989;100,9411;100,5275;101,2924;101,0536;101,4476;100,4994;100,3409;100,4449;100,4182;103,7468;101,0989;101,2082;100,1739;99,51559
"2019-10-01 00:00:00";102,0704;99,49879;100,7674;99,66805;98,34128;97,80198;96,76756;102,6642;100,7715;103,5186;99,04084;100,6546;100,9395;103,8344;102,7504;100,4652;102,2603;100,4944;98,83434;99,88459;103,1692;103,1233;101,548;102,6668;100,1675;99,70393;102,2084;101,5747;102,4925;102,5913;100,9616;99,42952;99,64499;97,41445;100,0982;101,1332;100,6405;101,3405;101,0637;101,4662;100,5698;100,4737;100,4468;100,4903;103,898;100,6715;101,207;100,2415;99,31603
"2019-11-01 00:00:00";102,1901;99,47799;100,816;99,76877;97,3231;97,87685;97,19569;102,7934;100,8346;103,6107;99,2027;100,5545;101,0393;103,8307;102,7296;100,8456;102,1318;100,5282;99,13476;100,1894;103,0924;103,0546;101,7381;102,5235;100,1739;99,91415;102,0809;101,562;102,5291;102,4402;100,7783;99,46874;99,65446;97,74327;100,4008;101,3877;100,8334;101,4703;101,107;101,5191;100,7092;100,6801;100,5206;100,5979;104,0714;100,5011;101,3419;100,3557;99,27418
"2019-12-01 00:00:00";102,2601;99,42348;100,8837;99,86485;96,86179;98,16935;97,66195;102,8751;100,8864;103,728;99,34772;100,2905;101,0525;103,6407;102,7078;101,1867;102,0126;100,664;99,30587;100,2863;102,9965;102,8861;101,801;102,3972;100,1275;100,0353;101,9998;101,4419;102,5067;102,3637;100,7232;99,55042;99,69667;97,89565;100,7391;101,6034;100,9783;101,56;101,0859;101,4906;100,8105;100,8302;100,5616;100,6661;104,154;100,4762;101,403;100,5032;99,28114
"2020-01-01 00:00:00";102,0632;99,32355;100,8138;99,9439;96,85357;98,20749;98,10513;102,688;100,8139;103,6085;99,21936;100,0588;100,9635;103,1415;102,4806;101,4305;101,5983;100,563;99,12818;99,99328;102,5457;102,6044;101,5089;102,2194;100,039;99,97137;101,8025;101,1559;102,385;102,2088;100,6624;99,53706;99,62797;97,90244;100,86;101,6019;100,9316;101,4415;100,9313;101,2742;100,7412;100,7706;100,4837;100,4181;103,8812;100,4667;101,2224;100,4905;99,23698
"2020-02-01 00:00:00";101,4851;99,15381;100,4194;99,82863;96,93513;97,34327;98,4447;102,1469;100,5407;103,035;98,7468;99,62942;100,5796;102,3929;102,0204;101,1539;100,5807;99,92924;98,38322;98,96666;101,758;101,8448;100,6451;101,3904;99,82253;99,78378;101,1704;100,4129;101,9869;101,395;100,1864;99,41766;99,21609;97,78221;100,5111;101,1966;100,4652;100,934;100,3485;100,5305;100,263;100,2597;100,081;99,61654;103,2508;100,1789;100,7746;99,98878;99,0437
"2020-03-01 00:00:00";100,6921;98,75988;99,63786;99,34504;96,62958;95,90636;98,58547;101,2509;99,98211;101,8398;97,99078;98,75623;99,77434;101,0864;101,1216;99,97795;98,68936;98,91484;97,05769;97,53829;100,1038;100,2415;99,01457;99,3234;99,22431;99,53564;99,92608;98,896;100,7661;99,70883;98,64213;99,08785;98,2962;97,74959;99,46992;100,2515;99,45178;100,0271;99,08186;98,97214;99,23793;99,19434;99,20238;98,19775;102,7461;99,152;100,0056;98,74014;98,54697
"2020-04-01 00:00:00";99,62022;98,35307;98,9089;98,87538;95,99726;94,62757;98,52574;100,2355;99,53342;100,1657;97,43369;97,93926;98,98634;99,83222;99,87253;98,3442;97,50958;98,44927;95,87632;96,66783;98,19485;98,56489;97,43327;96,3151;98,43296;99,26;98,12598;97,12402;98,80239;97,53152;96,42583;98,78021;97,2702;97,78224;97,96759;99,22356;98,42316;98,93005;97,80082;97,34224;98,14462;98,08916;98,22934;96,72957;102,1052;97,03178;98,97923;97,25233;97,62699
"2020-05-01 00:00:00";98,77661;98,46975;98,95143;99,00455;95,30805;94,27713;98,21046;100,187;99,71079;99,26133;97,96876;98,01919;98,89105;99,40395;99,48176;97,86439;97,64173;98,5998;95,66521;96,70639;98,05573;98,57433;97,4789;94,59382;98,2689;98,98856;97,64458;96,80103;98,04346;96,83167;95,5417;98,85008;96,71034;98,11455;97,23092;98,75005;98,099;98,32594;97,6841;97,15477;97,80747;97,6935;98,04677;96,45618;101,6442;94,58403;98,35646;96,21296;96,5927
"2020-06-01 00:00:00";98,37758;98,64001;99,34801;99,27741;94,71964;94,4314;97,58496;100,4444;100,1161;98,65285;98,93819;98,61621;99,28685;99,52489;99,68018;98,16969;97,19199;99,28584;96,09364;97,14958;98,83942;99,54536;98,186;94,45154;98,55119;98,7578;98,24619;97,22584;98,22041;97,34501;95,73776;99,35807;97,06905;98,28291;97,36622;98,7029;98,29842;98,23199;98,27984;97,87879;98,01145;97,78931;98,42932;97,16787;101,459;92,85779;98,25467;96,14293;95,87251
"2020-07-01 00:00:00";98,58347;98,57461;99,59162;99,34438;94,56133;94,87004;96,90414;100,5949;100,2946;99,01479;99,45995;99,07299;99,68979;99,58493;100,119;98,54344;96,57879;99,74133;96,62762;97,58746;99,58196;100,4918;98,4435;95,34322;98,84581;98,61101;98,96452;97,59369;98,77646;98,20715;95,95297;99,89653;97,92253;98,2072;97,84644;98,71928;98,5417;98,46736;98,78102;98,5404;98,28291;97,98648;98,80155;98,12861;101,7375;92,67625;98,34385;96,60137;95,81927
"2020-08-01 00:00:00";99,03597;98,64652;99,72739;99,37347;94,95187;95,5508;96,5159;100,4766;100,2662;99,61497;99,28379;99,23841;99,97523;99,51747;100,487;98,73026;96,54389;100,0129;97,08259;97,87731;100,1025;101,1855;98,44894;96,39752;99,00129;98,55952;99,11773;97,79839;99,3524;98,85308;96,00726;100,2989;98,73835;98,02239;98,04968;98,91039;98,77924;98,81361;99,05729;98,91836;98,52969;98,26152;98,97482;98,8038;102,1507;93,40603;98,39621;97,02808;96,20105
"2020-09-01 00:00:00";99,57996;99,30451;99,7345;99,65996;95,4826;96,2282;96,69988;100,158;100,2498;99,89067;98,96319;99,16425;100,0326;99,26681;100,6175;98,92737;96,61483;100,062;97,48721;98,04971;100,1104;101,6218;98,76175;97,29181;99,10234;98,6487;98,84745;97,80717;99,62785;98,84807;96,16112;100,5416;99,14816;98,03138;97,87695;99,20622;98,96838;99,18568;99,12621;99,01719;98,73809;98,58911;98,98244;99,17537;102,7154;94,27611;98,37738;97,05743;96,76669
"2020-10-01 00:00:00";99,99461;100,1322;99,42449;99,96935;95,94763;96,81952;97,21364;99,57981;100,2619;99,61777;98,86318;98,83746;99,86412;99,07868;100,5452;99,34806;96,9384;99,76979;97,68143;98,5916;99,8272;101,6352;98,95101;97,89781;99,2414;98,92854;98,50652;97,7528;99,62833;98,44137;96,3857;100,5746;99,25809;97,99845;97,54896;99,34705;98,96919;99,40774;98,98735;98,8576;98,81526;98,80121;98,83839;99,23013;103,1829;94,7854;98,44723;96,86408;97,37618
"2020-11-01 00:00:00";100,2358;100,7108;99,18307;100,3164;96,32643;97,27227;97,76315;99,37148;100,309;98,83463;99,15241;98,58675;99,64277;98,95014;100,473;100,0821;97,96813;99,57926;97,65428;99,01325;99,04658;101,2519;98,97408;98,17956;99,5782;99,28371;98,25072;97,64777;99,56029;98,06468;96,7438;100,5452;99,23177;97,93943;97,4544;99,30625;98,8865;99,50471;98,91196;98,74812;98,82708;98,86098;98,76309;99,0462;103,4913;94,97004;98,71365;96,74741;97,9473
"2020-12-01 00:00:00";100,2737;100,9866;99,29285;100,7127;96,61245;97,40304;98,14353;99,61161;100,512;98,68489;99,61107;98,77013;99,49648;99,02768;100,3951;100,6177;99,05812;99,87505;97,48228;99,0685;98,40987;101,123;99,30053;98,49249;99,92323;99,5733;98,3597;97,83448;99,39108;98,15242;97,33423;100,7647;99,17323;98,1238;97,85413;99,30915;98,93232;99,57592;99,11292;98,97321;98,93983;98,91908;98,95824;98,68918;103,5965;94,93504;98,83781;96,93866;98,40948
