geo,year,sm_participation,inflation,unemployment,cci,Facebook,Instagram,YouTube,LinkedIn,ent_share,prof_share,ent_minus_prof
RO,2021,68.55,6.681436567164156,5.6000000000000005,,95.66083333333334,0.6866666666666666,1.0883333333333334,0.0675,97.43583333333333,0.0675,97.36833333333334
RO,2022,69.01,14.132692097497014,5.591666666666666,,95.93166666666667,1.3033333333333335,0.9775,0.04583333333333334,98.21249999999999,0.04583333333333334,98.16666666666667
RO,2023,75.24,7.010151312009194,5.55,,94.46333333333332,2.2399999999999998,1.5075,0.04833333333333334,98.21083333333333,0.04833333333333334,98.16250000000001
RO,2024,74.89,5.454626812242713,5.466666666666666,,91.91000000000001,3.7358333333333333,1.8575,0.12583333333333332,97.50333333333333,0.12583333333333332,97.3775
RS,2015,49.32,,,,93.94833333333332,0.0,0.059166666666666666,0.0425,94.0075,0.0425,93.96499999999999
RS,2017,47.68,,,,89.11666666666667,1.8275,2.295,0.07916666666666666,93.23916666666666,0.07916666666666666,93.16000000000001
RS,2018,51.57,,,,84.3625,6.094166666666666,3.0325,0.05666666666666667,93.48916666666666,0.05666666666666667,93.4325
RS,2019,54.82,,,,88.3125,3.03,1.3808333333333334,0.05833333333333333,92.72333333333334,0.05833333333333333,92.665
RS,2020,57.47,,,,89.34666666666668,3.0775,1.1191666666666666,0.0525,93.54333333333334,0.0525,93.49083333333333
RS,2021,60.31,,,,91.16666666666667,2.279166666666667,1.105,0.1125,94.55083333333333,0.1125,94.43833333333333
RS,2022,68.38,,,,89.29583333333333,4.456666666666666,1.3558333333333332,0.12916666666666668,95.10833333333333,0.12916666666666668,94.97916666666667
RS,2023,70.24,,,,80.79833333333333,10.615,1.8783333333333332,0.14333333333333334,93.29166666666667,0.14333333333333334,93.14833333333333
RS,2024,71.39,,,,80.68916666666667,11.624166666666667,1.2241666666666666,0.605,93.53750000000001,0.605,92.9325
SE,2013,56.72,0.3598385114972791,8.125,100.62153333333333,74.78833333333334,0.0,3.7425,0.18666666666666668,78.53083333333333,0.18666666666666668,78.34416666666667
SE,2014,65.18,0.2798425885439437,8.041666666666666,100.63616416666667,82.46249999999999,0.0,0.6224999999999999,0.06083333333333333,83.085,0.06083333333333333,83.02416666666666
SE,2015,62.48,0.7412575215836714,7.508333333333333,100.02385,81.40333333333334,0.0,0.09333333333333334,0.07416666666666667,81.49666666666667,0.07416666666666667,81.4225
SE,2016,70.15,1.7226454293628901,7.058333333333334,100.14584916666666,82.71333333333332,0.38916666666666666,0.26999999999999996,0.14416666666666667,83.37249999999999,0.14416666666666667,83.22833333333332
SE,2017,70.75,1.7360224661730816,6.8,100.60452500000001,80.85416666666667,2.705,1.6450000000000002,0.30083333333333334,85.20416666666667,0.30083333333333334,84.90333333333334
SE,2018,70.36,2.1497281472187435,6.458333333333333,100.23694166666667,67.39083333333333,6.642500000000001,5.040833333333333,0.5108333333333334,79.07416666666667,0.5108333333333334,78.56333333333333
SE,2019,72.22,1.744186046511631,6.916666666666667,99.59608333333334,68.03416666666666,7.204999999999999,3.4791666666666665,0.355,78.71833333333333,0.355,78.36333333333333
SE,2020,72.9,0.6036217303822866,8.525,99.80437166666667,78.93416666666667,4.655,1.7850000000000001,0.15666666666666668,85.37416666666667,0.15666666666666668,85.2175
SE,2021,71.51,4.520000000000013,8.883333333333333,101.74594166666667,81.9775,5.0808333333333335,1.97,0.26416666666666666,89.02833333333332,0.26416666666666666,88.76416666666667
SE,2022,71.08,10.838117106773826,7.483333333333333,96.13096416666667,69.25166666666667,12.1975,4.341666666666667,0.37333333333333335,85.79083333333334,0.37333333333333335,85.4175
SE,2023,73.43,1.857606518886823,7.675,95.84648916666667,69.00666666666667,15.738333333333335,1.7608333333333333,0.38999999999999996,86.50583333333333,0.38999999999999996,86.11583333333333
SE,2024,73.13,1.6271186440677932,8.358333333333333,99.83624166666665,81.06583333333333,10.375,1.4775,0.3441666666666667,92.91833333333334,0.3441666666666667,92.57416666666667
SI,2013,38.28,0.9060484858378848,10.116666666666667,96.1717325,79.84416666666667,0.0,3.4591666666666665,0.16166666666666665,83.30333333333333,0.16166666666666665,83.14166666666667
SI,2014,41.82,-0.0889823653130506,9.708333333333334,98.98133666666666,81.04583333333333,0.0,0.8958333333333334,0.1025,81.94166666666666,0.1025,81.83916666666667
SI,2015,37.37,-0.5991417698971824,8.983333333333333,101.30089166666666,86.13,0.0,0.09166666666666667,0.06333333333333334,86.22166666666668,0.06333333333333334,86.15833333333335
SI,2016,38.31,0.6190437403274407,7.983333333333333,101.2672,85.70416666666667,0.07166666666666667,0.19666666666666666,0.18416666666666667,85.97250000000001,0.18416666666666667,85.78833333333334
SI,2017,45.16,1.9185622925605106,6.541666666666667,103.34150833333332,82.22916666666667,1.135,1.5908333333333333,0.16083333333333333,84.955,0.16083333333333333,84.79416666666667
SI,2018,48.81,1.44559173947576,5.091666666666667,103.86925000000001,78.13416666666667,2.315,2.785833333333333,0.1425,83.235,0.1425,83.09249999999999
SI,2019,52.09,1.9495772001252742,4.441666666666666,103.08211666666666,82.81916666666667,2.1808333333333336,1.1983333333333335,0.09166666666666667,86.19833333333332,0.09166666666666667,86.10666666666667
SI,2020,67.07,-1.159665156286016,5.0,98.79896666666667,84.65416666666667,2.6149999999999998,1.09,0.05416666666666667,88.35916666666667,0.05416666666666667,88.305
SI,2021,63.61,5.120435120435118,4.733333333333333,99.72039416666667,84.4975,1.6708333333333334,1.2941666666666667,0.13333333333333333,87.46249999999999,0.13333333333333333,87.32916666666667
SI,2022,63.04,10.75467514228694,4.016666666666667,96.91711916666667,79.75083333333333,4.009166666666666,1.4883333333333333,0.14916666666666667,85.24833333333333,0.14916666666666667,85.09916666666666
SI,2023,63.46,3.817405232247739,3.6666666666666665,97.03690166666667,78.75166666666667,6.1241666666666665,1.4683333333333335,0.15166666666666667,86.34416666666668,0.15166666666666667,86.1925
SI,2024,64.56,2.0056569812291203,3.6916666666666664,98.49365583333334,77.505,6.978333333333334,2.8975000000000004,0.31666666666666665,87.38083333333333,0.31666666666666665,87.06416666666667
SK,2013,48.6,0.38505652957561143,14.166666666666666,99.02558499999999,87.60166666666667,0.0,4.774166666666667,0.10666666666666667,92.37583333333333,0.10666666666666667,92.26916666666666
SK,2014,50.37,-0.13058026605728967,13.1,101.15614166666667,83.8475,0.0,1.2608333333333335,0.09583333333333333,85.10833333333333,0.09583333333333333,85.0125
SK,2015,53.64,-0.4576285037182326,11.475,101.94405,87.98166666666667,0.0,0.10833333333333334,0.08583333333333333,88.08999999999999,0.08583333333333333,88.00416666666666
SK,2016,56.99,0.2216566784336127,9.65,102.43078333333334,85.33749999999999,0.06416666666666666,0.20833333333333334,0.13583333333333333,85.61,0.13583333333333333,85.47416666666668
SK,2017,58.74,1.9659239842726217,8.058333333333334,102.585075,73.13166666666666,2.7633333333333336,3.9066666666666667,0.2025,79.80166666666666,0.2025,79.59916666666668
SK,2018,59.84,1.8637532133676027,6.508333333333333,102.54751666666665,68.90166666666667,3.595,6.718333333333334,0.20916666666666664,79.215,0.20916666666666664,79.00583333333333
SK,2019,59.24,3.162460567823344,5.708333333333333,102.54906666666666,70.42,3.0375,2.5383333333333336,0.14916666666666667,75.99583333333334,0.14916666666666667,75.84666666666668
SK,2020,64.49,1.651249904441543,6.641666666666667,99.71172250000001,75.29166666666667,3.81,2.0933333333333333,0.10583333333333333,81.19500000000001,0.10583333333333333,81.08916666666667
SK,2021,64.58,5.06881251410094,6.825,99.89432333333333,80.93583333333333,1.9116666666666668,2.2558333333333334,0.18083333333333332,85.10333333333334,0.18083333333333332,84.9225
SK,2022,57.68,15.023978240641323,6.191666666666666,98.05964583333333,81.7075,4.346666666666667,1.7333333333333334,0.23666666666666666,87.78749999999998,0.23666666666666666,87.55083333333333
SK,2023,56.99,6.58991910392035,5.825,99.34957583333333,82.8925,5.820833333333333,1.5383333333333333,0.46249999999999997,90.25166666666667,0.46249999999999997,89.78916666666667
SK,2024,57.3,3.228442991418068,5.358333333333333,100.84280916666667,79.665,7.935,4.119166666666667,0.6708333333333334,91.71916666666668,0.6708333333333334,91.04833333333333
TR,2013,31.58,7.438930032054825,9.049999999999999,101.86349166666668,77.47500000000001,0.0,4.5183333333333335,0.07166666666666667,81.99333333333334,0.07166666666666667,81.92166666666667
TR,2014,38.19,8.209876543209882,9.891666666666667,101.622325,73.74166666666666,0.0,5.634166666666666,0.05916666666666667,79.37583333333333,0.05916666666666667,79.31666666666666
TR,2015,41.47,8.775432591747467,10.316666666666666,100.15742333333333,65.1575,0.0,0.1625,0.17666666666666667,65.32000000000001,0.17666666666666667,65.14333333333333
TR,2016,48.06,8.521982344200673,10.883333333333333,101.27903333333335,72.37833333333333,0.15083333333333335,0.20833333333333334,0.11333333333333334,72.7375,0.11333333333333334,72.62416666666667
TR,2017,54.14,11.916076030927858,10.933333333333332,100.98883333333333,59.54916666666667,2.52,5.958333333333333,0.21750000000000003,68.0275,0.21750000000000003,67.81
TR,2018,59.76,20.308733043071502,10.941666666666668,100.0105975,46.18083333333333,14.966666666666667,15.301666666666668,0.2608333333333333,76.44916666666667,0.2608333333333333,76.18833333333333
TR,2019,60.18,11.837894422012862,13.733333333333334,97.58391916666666,53.88166666666667,5.826666666666667,9.936666666666666,0.3133333333333333,69.645,0.3133333333333333,69.33166666666666
TR,2020,62.31,14.59898911560986,13.141666666666666,97.99471583333333,52.24,14.245,6.556666666666666,0.17833333333333334,73.04166666666667,0.17833333333333334,72.86333333333333
TR,2021,60.08,36.084663492952494,12.016666666666666,97.37833666666667,45.39666666666667,23.616666666666664,10.401666666666667,0.37083333333333335,79.415,0.37083333333333335,79.04416666666667
TR,2022,70.85,64.25105033010377,10.475,94.9691325,51.32583333333333,17.615833333333335,9.835833333333333,0.9016666666666667,78.7775,0.9016666666666667,77.87583333333333
TR,2023,74.58,64.90400175396469,9.366666666666667,97.47883916666666,40.740833333333335,29.251666666666665,9.4,0.8316666666666667,79.3925,0.8316666666666667,78.56083333333333
TR,2024,76.42,44.40645773979108,8.708333333333334,97.401725,37.58583333333333,31.397499999999997,15.086666666666668,0.9049999999999999,84.07000000000001,0.9049999999999999,83.165
UK,2013,58.12,2.0000000000000018,7.558333333333334,98.78000583333333,,,,,0.0,0.0,0.0
UK,2014,59.82,0.5490196078431264,6.141666666666667,101.50811666666668,,,,,0.0,0.0,0.0
UK,2015,65.66,0.23400936037443199,5.333333333333333,102.37015833333334,,,,,0.0,0.0,0.0
UK,2016,68.75,1.5564202334630295,4.825,101.60101666666667,,,,,0.0,0.0,0.0
UK,2017,71.22,2.911877394636031,4.341666666666667,100.72897499999999,,,,,0.0,0.0,0.0
UK,2018,69.75,2.159344750558434,4.016666666666667,100.81560833333333,,,,,0.0,0.0,0.0
UK,2019,73.13,1.2390670553936056,3.7416666666666667,100.08399916666667,,,,,0.0,0.0,0.0
UK,2020,75.71,,4.155555555555555,98.33635916666667,,,,,0.0,0.0,0.0
XK,2017,56.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XK,2018,63.27,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XK,2019,67.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XK,2020,82.97,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
